date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-02 17:00:00,1.9731483459472656,7.4624924659729,250.79286193847656
2011-01-02 18:00:00,2.079267740249634,8.302580833435059,280.6541442871094
2011-01-02 19:00:00,2.681138515472412,10.876688957214355,352.2669372558594
2011-01-02 20:00:00,2.669708251953125,10.969629287719727,353.5809326171875
2011-01-02 21:00:00,1.9317522048950195,0.2141963094472885,263.8222961425781
2011-01-02 22:00:00,1.795569658279419,0.22198611497879028,268.0263366699219
2011-01-02 23:00:00,1.692071557044983,0.20899370312690735,284.4900817871094
2011-01-03 00:00:00,1.920735478401184,0.27847784757614136,278.562255859375
2011-01-03 01:00:00,1.5162941217422485,0.40287289023399353,210.63668823242188
2011-01-03 02:00:00,1.5570251941680908,0.4141855239868164,245.95828247070312
2011-01-03 03:00:00,1.4812644720077515,0.34096279740333557,250.7431640625
2011-01-03 04:00:00,1.2022247314453125,0.25277960300445557,195.9581756591797
2011-01-03 05:00:00,1.3174797296524048,0.3686034679412842,230.75328063964844
2011-01-03 06:00:00,1.4233065843582153,0.23085542023181915,267.8670654296875
2011-01-03 07:00:00,1.4846835136413574,0.35949671268463135,295.68121337890625
2011-01-03 08:00:00,2.0857667922973633,0.23798592388629913,304.5755615234375
2011-01-03 09:00:00,2.161590337753296,0.34621793031692505,249.31980895996094
2011-01-03 10:00:00,2.0153656005859375,0.2353914976119995,224.90394592285156
2011-01-03 11:00:00,1.9686039686203003,0.22149427235126495,179.14918518066406
2011-01-03 12:00:00,1.9567795991897583,0.33345526456832886,165.2833709716797
2011-01-03 13:00:00,1.902704119682312,0.3375866115093231,131.42498779296875
2011-01-03 14:00:00,1.9277267456054688,0.2579949200153351,130.8997344970703
2011-01-03 15:00:00,1.831300973892212,0.24470674991607666,142.3247528076172
2011-01-03 16:00:00,2.0481250286102295,0.32842332124710083,136.3160400390625
2011-01-03 17:00:00,2.2419557571411133,0.2513766586780548,169.96435546875
2011-01-03 18:00:00,2.2227706909179688,0.36760401725769043,169.6819610595703
2011-01-03 19:00:00,2.0385727882385254,0.25967660546302795,143.11441040039062
2011-01-03 20:00:00,2.135507822036743,0.3242981731891632,169.1078643798828
2011-01-03 21:00:00,1.9810612201690674,0.20869217813014984,164.04208374023438
2011-01-03 22:00:00,1.536177158355713,0.20842400193214417,194.7322998046875
2011-01-03 23:00:00,1.5723601579666138,0.2001454383134842,219.91644287109375
2011-01-04 00:00:00,1.7945181131362915,0.24162767827510834,290.0060119628906
2011-01-04 01:00:00,1.4345922470092773,0.3828568160533905,228.6845703125
2011-01-04 02:00:00,1.3673202991485596,0.3816959857940674,248.79698181152344
2011-01-04 03:00:00,1.166133165359497,0.2022837996482849,211.0419464111328
2011-01-04 04:00:00,1.112229824066162,0.1750732660293579,204.15760803222656
2011-01-04 05:00:00,1.0824869871139526,0.20711223781108856,194.89215087890625
2011-01-04 06:00:00,1.2255125045776367,0.20031075179576874,254.8543701171875
2011-01-04 07:00:00,1.3856359720230103,0.230298712849617,276.09747314453125
2011-01-04 08:00:00,1.8559553623199463,0.32329946756362915,254.72369384765625
2011-01-04 09:00:00,1.9732052087783813,0.21291062235832214,193.52435302734375
2011-01-04 10:00:00,2.067552089691162,0.2073260396718979,201.2748260498047
2011-01-04 11:00:00,2.0493218898773193,0.3335335850715637,150.71893310546875
2011-01-04 12:00:00,1.9514204263687134,0.35405465960502625,154.94058227539062
2011-01-04 13:00:00,2.0216872692108154,0.3308494985103607,127.3266830444336
2011-01-04 14:00:00,1.817283272743225,0.3400914669036865,119.79901885986328
2011-01-04 15:00:00,1.7793283462524414,0.22497260570526123,113.04791259765625
2011-01-04 16:00:00,1.8772428035736084,0.23484167456626892,134.31370544433594
2011-01-04 17:00:00,2.2334930896759033,0.22501876950263977,144.21188354492188
2011-01-04 18:00:00,2.543485403060913,0.35701650381088257,148.13487243652344
2011-01-04 19:00:00,2.0748653411865234,0.26408863067626953,133.33323669433594
2011-01-04 20:00:00,2.2264394760131836,0.2160739004611969,152.46514892578125
2011-01-04 21:00:00,1.713123083114624,0.19509127736091614,170.88121032714844
2011-01-04 22:00:00,1.6691374778747559,0.3108636140823364,204.7912139892578
2011-01-04 23:00:00,1.602789282798767,0.15790079534053802,194.000732421875
2011-01-05 00:00:00,1.8278822898864746,0.38718515634536743,285.9967041015625
2011-01-05 01:00:00,1.792616605758667,5.798760414123535,234.3533935546875
2011-01-05 02:00:00,1.8151804208755493,8.145180702209473,271.2721252441406
2011-01-05 03:00:00,1.757097840309143,8.515604019165039,261.6197814941406
2011-01-05 04:00:00,1.6681721210479736,7.292258262634277,251.2836456298828
2011-01-05 05:00:00,1.6804711818695068,7.972706317901611,261.4920654296875
2011-01-05 06:00:00,1.6260749101638794,7.030858993530273,265.49481201171875
2011-01-05 07:00:00,2.2033333778381348,11.322385787963867,372.52020263671875
2011-01-05 08:00:00,2.9896562099456787,14.764459609985352,417.9584655761719
2011-01-05 09:00:00,4.26249885559082,24.36144256591797,511.5040283203125
2011-01-05 10:00:00,3.7637782096862793,20.26483154296875,503.35662841796875
2011-01-05 11:00:00,4.4415364265441895,24.65854263305664,551.298583984375
2011-01-05 12:00:00,4.449018478393555,25.966707229614258,553.1488037109375
2011-01-05 13:00:00,4.710062026977539,26.078880310058594,529.1856689453125
2011-01-05 14:00:00,2.600766181945801,12.78122329711914,369.7745666503906
2011-01-05 15:00:00,2.3226001262664795,12.215131759643555,343.42633056640625
2011-01-05 16:00:00,2.7003684043884277,13.69970989227295,373.6953125
2011-01-05 17:00:00,2.233212947845459,11.853524208068848,329.7688293457031
2011-01-05 18:00:00,2.2922914028167725,11.769670486450195,333.2265930175781
2011-01-05 19:00:00,2.876070737838745,14.079933166503906,348.15997314453125
2011-01-05 20:00:00,2.9328534603118896,14.494293212890625,386.64306640625
2011-01-05 21:00:00,2.2925965785980225,11.166215896606445,342.1234436035156
2011-01-05 22:00:00,2.011108160018921,10.176095008850098,308.3468017578125
2011-01-05 23:00:00,1.3027104139328003,5.389892101287842,192.81785583496094
2011-01-06 00:00:00,1.572056531906128,5.657310485839844,205.35134887695312
2011-01-06 01:00:00,1.5838958024978638,5.920621871948242,208.91107177734375
2011-01-06 02:00:00,1.4426169395446777,4.941888332366943,187.82215881347656
2011-01-06 03:00:00,1.0710361003875732,3.770583391189575,151.00625610351562
2011-01-06 04:00:00,0.8669319152832031,2.5750577449798584,122.45702362060547
2011-01-06 05:00:00,1.0320965051651,3.765001058578491,155.7838897705078
2011-01-06 06:00:00,0.7804555296897888,1.9767950773239136,119.54517364501953
2011-01-06 07:00:00,0.8488382697105408,2.613862991333008,135.716552734375
2011-01-06 08:00:00,1.080458641052246,4.376838684082031,187.41079711914062
2011-01-06 09:00:00,1.710227131843567,7.057777404785156,263.58349609375
2011-01-06 10:00:00,1.5707863569259644,6.56192684173584,250.64047241210938
2011-01-06 11:00:00,1.548291802406311,6.477060794830322,241.70101928710938
2011-01-06 12:00:00,1.4198921918869019,5.540285110473633,226.45635986328125
2011-01-06 13:00:00,1.8263566493988037,8.433573722839355,245.98561096191406
2011-01-06 14:00:00,1.6112987995147705,6.256776809692383,208.861083984375
2011-01-06 15:00:00,1.6538435220718384,6.934849739074707,228.00863647460938
2011-01-06 16:00:00,1.9149174690246582,7.846786975860596,261.505126953125
2011-01-06 17:00:00,1.9605729579925537,7.702918529510498,261.3065490722656
2011-01-06 18:00:00,2.117138147354126,9.499063491821289,291.4659118652344
2011-01-06 19:00:00,2.6433677673339844,12.452128410339355,351.2793273925781
2011-01-06 20:00:00,2.2057087421417236,10.448935508728027,311.23736572265625
2011-01-06 21:00:00,2.0527184009552,9.105339050292969,297.7440490722656
2011-01-06 22:00:00,1.8335583209991455,7.915351867675781,269.2907409667969
2011-01-06 23:00:00,1.6387059688568115,5.631076812744141,232.8514404296875
2011-01-07 00:00:00,1.367045521736145,4.339377403259277,178.00857543945312
2011-01-07 01:00:00,1.4087039232254028,3.466111660003662,177.26364135742188
2011-01-07 02:00:00,1.3451032638549805,3.8929638862609863,172.77947998046875
2011-01-07 03:00:00,0.9991320967674255,2.7379441261291504,128.84521484375
2011-01-07 04:00:00,1.0056188106536865,2.421065092086792,120.47498321533203
2011-01-07 05:00:00,0.69478839635849,1.7045328617095947,105.33309936523438
2011-01-07 06:00:00,0.7490382790565491,1.931143045425415,115.01380157470703
2011-01-07 07:00:00,1.102156400680542,3.016298294067383,157.259765625
2011-01-07 08:00:00,1.801037311553955,7.679858684539795,299.6943664550781
2011-01-07 09:00:00,2.9236936569213867,13.577003479003906,410.6662292480469
2011-01-07 10:00:00,1.8612691164016724,8.002668380737305,293.1441955566406
2011-01-07 11:00:00,2.321404457092285,10.742623329162598,329.78826904296875
2011-01-07 12:00:00,2.2468347549438477,10.299352645874023,316.50299072265625
2011-01-07 13:00:00,2.7688915729522705,12.171591758728027,384.51019287109375
2011-01-07 14:00:00,2.392885208129883,11.372405052185059,321.9903259277344
2011-01-07 15:00:00,3.045593738555908,13.575469017028809,400.2032470703125
2011-01-07 16:00:00,3.622375011444092,18.188621520996094,441.2949523925781
2011-01-07 17:00:00,3.3647525310516357,15.61717414855957,424.1783142089844
2011-01-07 18:00:00,4.294280052185059,21.922504425048828,485.0418701171875
2011-01-07 19:00:00,4.501902103424072,23.090576171875,498.2256774902344
2011-01-07 20:00:00,4.141523838043213,20.19521141052246,511.0429992675781
2011-01-07 21:00:00,3.9270193576812744,15.00722885131836,511.9390869140625
2011-01-07 22:00:00,3.3222036361694336,13.500421524047852,438.2984619140625
2011-01-07 23:00:00,2.5211448669433594,10.499908447265625,342.2325134277344
2011-01-08 00:00:00,2.854072332382202,11.293981552124023,424.8549499511719
2011-01-08 01:00:00,1.789690375328064,6.223841667175293,247.10804748535156
2011-01-08 02:00:00,1.5607243776321411,5.470779895782471,186.8938446044922
2011-01-08 03:00:00,1.3055604696273804,4.194915294647217,167.33004760742188
2011-01-08 04:00:00,1.0563678741455078,3.0876669883728027,137.62057495117188
2011-01-08 05:00:00,1.0354082584381104,3.5021045207977295,146.33013916015625
2011-01-08 06:00:00,1.0772640705108643,4.0712456703186035,165.4551544189453
2011-01-08 07:00:00,1.1714181900024414,4.023377895355225,175.6844024658203
2011-01-08 08:00:00,2.2276651859283447,10.144108772277832,361.2623596191406
2011-01-08 09:00:00,2.7842862606048584,12.817891120910645,412.9029541015625
2011-01-08 10:00:00,2.2046780586242676,10.183796882629395,319.7887268066406
2011-01-08 11:00:00,2.3989686965942383,10.961136817932129,351.33087158203125
2011-01-08 12:00:00,2.222411632537842,10.672826766967773,338.256103515625
2011-01-08 13:00:00,2.621748685836792,12.207009315490723,368.3943176269531
2011-01-08 14:00:00,3.313995838165283,14.890862464904785,417.670654296875
2011-01-08 15:00:00,2.8032312393188477,12.569849014282227,374.7589416503906
2011-01-08 16:00:00,3.7404468059539795,16.969879150390625,468.1545104980469
2011-01-08 17:00:00,3.5509917736053467,17.830080032348633,440.9852294921875
2011-01-08 18:00:00,3.568424701690674,16.509767532348633,433.80194091796875
2011-01-08 19:00:00,3.512702226638794,17.79098129272461,433.5026550292969
2011-01-08 20:00:00,4.761283874511719,23.97548484802246,540.6903076171875
2011-01-08 21:00:00,3.033865213394165,13.032232284545898,386.13018798828125
2011-01-08 22:00:00,2.1219635009765625,9.838295936584473,293.35748291015625
2011-01-08 23:00:00,1.4710140228271484,5.864267349243164,211.18931579589844
2011-01-09 00:00:00,1.8340075016021729,6.535869121551514,217.41757202148438
2011-01-09 01:00:00,1.628709316253662,5.810877799987793,201.90206909179688
2011-01-09 02:00:00,1.4750349521636963,5.445525646209717,184.93199157714844
2011-01-09 03:00:00,1.0253585577011108,3.5453712940216064,143.5271759033203
2011-01-09 04:00:00,0.7665786743164062,1.9589869976043701,96.301025390625
2011-01-09 05:00:00,0.6812272667884827,2.2352757453918457,97.82462310791016
2011-01-09 06:00:00,0.717758297920227,1.9212666749954224,99.72695922851562
2011-01-09 07:00:00,0.7001901268959045,2.0035970211029053,111.636962890625
2011-01-09 08:00:00,0.9031449556350708,2.492129325866699,129.15013122558594
2011-01-09 09:00:00,0.7631811499595642,2.185971260070801,115.71772766113281
2011-01-09 10:00:00,1.293438196182251,4.044556617736816,181.10714721679688
2011-01-09 11:00:00,1.836908221244812,6.04531192779541,252.16152954101562
2011-01-09 12:00:00,2.175671100616455,10.047576904296875,312.3370056152344
2011-01-09 13:00:00,2.0943455696105957,9.289102554321289,281.7381591796875
2011-01-09 14:00:00,2.5209691524505615,11.916975975036621,318.6983947753906
2011-01-09 15:00:00,3.237344741821289,15.41641902923584,383.91522216796875
2011-01-09 16:00:00,1.98363196849823,8.928361892700195,268.8138732910156
2011-01-09 17:00:00,2.1587698459625244,9.538163185119629,296.0119934082031
2011-01-09 18:00:00,2.806565046310425,12.639358520507812,370.90533447265625
2011-01-09 19:00:00,2.1951630115509033,9.15577220916748,288.76263427734375
2011-01-09 20:00:00,2.6518783569335938,11.83714771270752,351.303466796875
2011-01-09 21:00:00,2.21418833732605,8.692081451416016,291.1116027832031
2011-01-09 22:00:00,1.686917781829834,5.853054523468018,220.60482788085938
2011-01-09 23:00:00,2.031949996948242,8.47977352142334,280.1919860839844
2011-01-10 00:00:00,2.021495819091797,8.106205940246582,257.268310546875
2011-01-10 01:00:00,2.0232021808624268,8.011877059936523,257.33685302734375
2011-01-10 02:00:00,1.3390247821807861,4.737314224243164,178.30409240722656
2011-01-10 03:00:00,1.2269785404205322,2.8043160438537598,168.12588500976562
2011-01-10 04:00:00,0.862630307674408,2.1397030353546143,122.7354965209961
2011-01-10 05:00:00,0.7975879907608032,1.8214236497879028,111.32472229003906
2011-01-10 06:00:00,1.016284704208374,3.7558844089508057,160.70494079589844
2011-01-10 07:00:00,1.7125364542007446,7.159404277801514,257.56390380859375
2011-01-10 08:00:00,3.8434770107269287,22.517414093017578,468.0162658691406
2011-01-10 09:00:00,3.7722630500793457,21.254776000976562,467.1166687011719
2011-01-10 10:00:00,3.535804271697998,17.622028350830078,467.020751953125
2011-01-10 11:00:00,3.4324305057525635,17.869699478149414,442.2705993652344
2011-01-10 12:00:00,2.858443021774292,14.214682579040527,395.1146545410156
2011-01-10 13:00:00,3.391153335571289,18.60071563720703,415.1857604980469
2011-01-10 14:00:00,3.7414047718048096,21.711179733276367,446.4035949707031
2011-01-10 15:00:00,3.5401525497436523,21.00370979309082,417.9189147949219
2011-01-10 16:00:00,3.111417055130005,16.662321090698242,384.5423583984375
2011-01-10 17:00:00,3.212217330932617,16.5194034576416,382.818603515625
2011-01-10 18:00:00,3.5653295516967773,18.761878967285156,419.68096923828125
2011-01-10 19:00:00,3.1766626834869385,16.573482513427734,385.2519836425781
2011-01-10 20:00:00,3.61043643951416,18.348098754882812,406.8133239746094
2011-01-10 21:00:00,2.7807304859161377,14.167366027832031,386.2901306152344
2011-01-10 22:00:00,2.1535089015960693,12.196734428405762,350.6703186035156
2011-01-10 23:00:00,1.6773141622543335,7.940641403198242,258.0111083984375
2011-01-11 00:00:00,1.8397670984268188,8.132731437683105,270.44805908203125
2011-01-11 01:00:00,1.5565268993377686,5.921014785766602,216.45352172851562
2011-01-11 02:00:00,1.2405697107315063,4.156878471374512,186.20892333984375
2011-01-11 03:00:00,0.9438353776931763,2.8117215633392334,128.6031951904297
2011-01-11 04:00:00,0.9145684242248535,2.965132474899292,131.90748596191406
2011-01-11 05:00:00,0.879665732383728,3.414480686187744,154.01255798339844
2011-01-11 06:00:00,1.1162019968032837,3.832446813583374,191.68844604492188
2011-01-11 07:00:00,1.2799564599990845,5.941407203674316,230.93934631347656
2011-01-11 08:00:00,3.1206612586975098,16.880897521972656,402.98297119140625
2011-01-11 09:00:00,4.6984124183654785,30.767906188964844,551.4441528320312
2011-01-11 10:00:00,2.951838731765747,14.900629997253418,423.314453125
2011-01-11 11:00:00,3.2092230319976807,18.304903030395508,438.0165710449219
2011-01-11 12:00:00,3.029958724975586,16.46354103088379,431.3888244628906
2011-01-11 13:00:00,2.8167366981506348,14.868237495422363,397.9715270996094
2011-01-11 14:00:00,3.4147982597351074,19.05856704711914,429.12542724609375
2011-01-11 15:00:00,3.2909305095672607,18.780370712280273,416.2521057128906
2011-01-11 16:00:00,3.562748670578003,21.294437408447266,455.0228576660156
2011-01-11 17:00:00,3.3429441452026367,20.273380279541016,403.0431213378906
2011-01-11 18:00:00,3.548388957977295,20.74636459350586,430.5495910644531
2011-01-11 19:00:00,3.7598044872283936,21.175548553466797,440.1910705566406
2011-01-11 20:00:00,4.531527519226074,24.762195587158203,520.9147338867188
2011-01-11 21:00:00,3.6214041709899902,20.365816116333008,473.64422607421875
2011-01-11 22:00:00,3.376033067703247,19.04811668395996,470.079833984375
2011-01-11 23:00:00,2.8133461475372314,14.858062744140625,412.5707702636719
2011-01-12 00:00:00,2.154850482940674,10.101702690124512,338.279541015625
2011-01-12 01:00:00,2.452545166015625,11.06004524230957,372.84912109375
2011-01-12 02:00:00,1.7869693040847778,8.272650718688965,272.3113098144531
2011-01-12 03:00:00,1.2511895895004272,4.476783275604248,194.1404571533203
2011-01-12 04:00:00,1.1005522012710571,4.549681663513184,190.82354736328125
2011-01-12 05:00:00,1.1010700464248657,5.203518390655518,193.6978302001953
2011-01-12 06:00:00,1.5271981954574585,7.029601097106934,278.9800720214844
2011-01-12 07:00:00,1.6107133626937866,8.341287612915039,300.2583312988281
2011-01-12 08:00:00,3.4213693141937256,20.708608627319336,458.77996826171875
2011-01-12 09:00:00,3.75681471824646,19.957042694091797,483.9652099609375
2011-01-12 10:00:00,3.5260086059570312,19.34933090209961,490.51263427734375
2011-01-12 11:00:00,2.988464593887329,15.81579875946045,445.34783935546875
2011-01-12 12:00:00,2.788959264755249,14.1908597946167,429.9593505859375
2011-01-12 13:00:00,3.0109078884124756,16.091590881347656,421.7325134277344
2011-01-12 14:00:00,2.7851345539093018,14.135751724243164,359.4657897949219
2011-01-12 15:00:00,3.060973644256592,17.543582916259766,390.0848083496094
2011-01-12 16:00:00,2.969449758529663,15.826241493225098,404.6943359375
2011-01-12 17:00:00,2.6385114192962646,13.648154258728027,357.7833557128906
2011-01-12 18:00:00,4.31928014755249,24.809803009033203,474.76788330078125
2011-01-12 19:00:00,5.32142448425293,29.621929168701172,538.2178955078125
2011-01-12 20:00:00,4.531927585601807,25.4049072265625,481.8555603027344
2011-01-12 21:00:00,4.126490592956543,24.130090713500977,515.7816772460938
2011-01-12 22:00:00,2.62548828125,13.46899700164795,395.5323791503906
2011-01-12 23:00:00,2.383535385131836,11.499625205993652,354.3762512207031
2011-01-13 00:00:00,2.383985757827759,10.26173210144043,365.16339111328125
2011-01-13 01:00:00,2.4108898639678955,10.1134672164917,369.8069763183594
2011-01-13 02:00:00,1.7576559782028198,6.917153358459473,243.5510711669922
2011-01-13 03:00:00,1.696530818939209,6.597801685333252,253.1741485595703
2011-01-13 04:00:00,1.151395559310913,3.9626407623291016,171.49517822265625
2011-01-13 05:00:00,0.9386535286903381,3.2364652156829834,145.23678588867188
2011-01-13 06:00:00,1.0239543914794922,3.7864699363708496,177.58444213867188
2011-01-13 07:00:00,1.8054310083389282,8.777242660522461,332.8648986816406
2011-01-13 08:00:00,3.143880605697632,15.744133949279785,468.21820068359375
2011-01-13 09:00:00,4.034531593322754,23.352684020996094,560.32666015625
2011-01-13 10:00:00,3.0898256301879883,14.20817756652832,468.74560546875
2011-01-13 11:00:00,3.5353734493255615,17.094024658203125,523.5116577148438
2011-01-13 12:00:00,2.1533641815185547,11.316771507263184,353.12908935546875
2011-01-13 13:00:00,2.1555991172790527,10.554797172546387,325.58465576171875
2011-01-13 14:00:00,2.3672053813934326,11.646267890930176,325.303466796875
2011-01-13 15:00:00,2.7396416664123535,13.4055814743042,372.6542053222656
2011-01-13 16:00:00,2.762899398803711,13.510602951049805,391.8343505859375
2011-01-13 17:00:00,3.68424129486084,20.449512481689453,490.83734130859375
2011-01-13 18:00:00,4.8483452796936035,25.337705612182617,548.557373046875
2011-01-13 19:00:00,3.587841033935547,19.059307098388672,479.4539489746094
2011-01-13 20:00:00,2.3734922409057617,11.284725189208984,322.9718933105469
2011-01-13 21:00:00,2.5479800701141357,11.39660930633545,362.3333435058594
2011-01-13 22:00:00,1.7231686115264893,7.991943836212158,274.11431884765625
2011-01-13 23:00:00,1.9198552370071411,8.102734565734863,289.2085876464844
2011-01-14 00:00:00,2.173809289932251,8.487378120422363,280.47369384765625
2011-01-14 01:00:00,2.02329421043396,6.702861785888672,237.2891082763672
2011-01-14 02:00:00,1.3779771327972412,4.231695652008057,181.1961669921875
2011-01-14 03:00:00,1.2605059146881104,4.25661039352417,175.7189178466797
2011-01-14 04:00:00,1.280884027481079,3.6425390243530273,172.48130798339844
2011-01-14 05:00:00,1.8279080390930176,7.819321155548096,283.17340087890625
2011-01-14 06:00:00,1.3439176082611084,5.406069755554199,204.13174438476562
2011-01-14 07:00:00,1.8507287502288818,7.802455425262451,308.0210876464844
2011-01-14 08:00:00,4.259744167327881,25.100461959838867,521.0061645507812
2011-01-14 09:00:00,3.3713419437408447,14.598845481872559,441.0561218261719
2011-01-14 10:00:00,3.515704870223999,15.24940013885498,451.7799072265625
2011-01-14 11:00:00,3.275667190551758,15.721019744873047,430.6163635253906
2011-01-14 12:00:00,2.7650880813598633,12.333231925964355,382.66204833984375
2011-01-14 13:00:00,3.326167106628418,14.657713890075684,413.444580078125
2011-01-14 14:00:00,3.2061727046966553,14.99384880065918,418.3067626953125
2011-01-14 15:00:00,2.8047120571136475,13.528915405273438,371.97686767578125
2011-01-14 16:00:00,2.8676209449768066,13.146020889282227,372.53460693359375
2011-01-14 17:00:00,4.6700334548950195,24.977760314941406,493.3431091308594
2011-01-14 18:00:00,4.818130970001221,24.084453582763672,534.2652587890625
2011-01-14 19:00:00,4.577597141265869,23.362594604492188,507.9631042480469
2011-01-14 20:00:00,5.026013374328613,26.382423400878906,531.2761840820312
2011-01-14 21:00:00,3.7979626655578613,16.23334503173828,478.2742614746094
2011-01-14 22:00:00,1.4720046520233154,5.542531490325928,207.1778564453125
2011-01-14 23:00:00,1.7097866535186768,6.538276195526123,244.881591796875
2011-01-15 00:00:00,1.8690769672393799,7.089682579040527,289.8606872558594
2011-01-15 01:00:00,1.9516232013702393,7.557191848754883,273.02325439453125
2011-01-15 02:00:00,1.608851432800293,5.4474616050720215,208.16653442382812
2011-01-15 03:00:00,1.4373753070831299,4.510140419006348,195.4269256591797
2011-01-15 04:00:00,1.3475489616394043,4.890113830566406,171.95928955078125
2011-01-15 05:00:00,0.9307392835617065,2.892650604248047,131.43186950683594
2011-01-15 06:00:00,0.9964425563812256,3.154216766357422,135.12051391601562
2011-01-15 07:00:00,1.2298879623413086,4.578624725341797,183.2139892578125
2011-01-15 08:00:00,2.1097023487091064,9.143814086914062,348.58447265625
2011-01-15 09:00:00,2.1649091243743896,9.87929916381836,359.5677185058594
2011-01-15 10:00:00,2.116006851196289,8.975273132324219,310.9565124511719
2011-01-15 11:00:00,2.099447250366211,9.651098251342773,321.8437805175781
2011-01-15 12:00:00,2.557408332824707,11.243282318115234,354.46673583984375
2011-01-15 13:00:00,3.33243465423584,14.713787078857422,408.4654235839844
2011-01-15 14:00:00,3.700023651123047,15.695531845092773,445.35064697265625
2011-01-15 15:00:00,2.490046739578247,11.807469367980957,347.0589904785156
2011-01-15 16:00:00,2.313704490661621,10.663403511047363,319.2160339355469
2011-01-15 17:00:00,2.701667547225952,11.903464317321777,345.4676208496094
2011-01-15 18:00:00,3.5829081535339355,16.22856903076172,443.7262268066406
2011-01-15 19:00:00,3.842428684234619,16.338735580444336,451.4798583984375
2011-01-15 20:00:00,2.5507805347442627,11.042052268981934,322.0301208496094
2011-01-15 21:00:00,2.799377679824829,11.790400505065918,376.9768371582031
2011-01-15 22:00:00,1.7691727876663208,6.985850811004639,251.18931579589844
2011-01-15 23:00:00,2.245065689086914,9.194199562072754,318.4346618652344
2011-01-16 00:00:00,2.868657350540161,12.046741485595703,373.91943359375
2011-01-16 01:00:00,2.170248031616211,8.057168960571289,271.1361083984375
2011-01-16 02:00:00,1.7668815851211548,6.601748466491699,241.28611755371094
2011-01-16 03:00:00,1.4046869277954102,5.318794250488281,183.89669799804688
2011-01-16 04:00:00,1.5285686254501343,5.817136764526367,182.2752227783203
2011-01-16 05:00:00,1.0154634714126587,3.923117160797119,162.9384765625
2011-01-16 06:00:00,1.1855757236480713,3.8085434436798096,162.6974639892578
2011-01-16 07:00:00,1.4625217914581299,5.571738243103027,202.31790161132812
2011-01-16 08:00:00,1.1098088026046753,4.8080363273620605,200.74209594726562
